1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,38,-3730,-9537,5806,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3696,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3696,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3696,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3696,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3696,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3697,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3696,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3696,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3696,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3696,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3696,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3696,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3696,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3696,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-171,3696,9537,-5841,-171,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,38,-3730,-9537,5807,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,38,-3730,-9537,5806,38,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3730,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3731,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3731,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3731,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3731,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
1,2,0,-172,3696,9537,-5841,-172,18810,-2000,0,8800,0,37,-3731,-9537,5806,37,-18810,2000,0,-8800,0, R ,R ,R,R
