1,2,0,0,2090,4180,-2508,0,18810,-2090,-2090,5225,0,0,-2090,-4180,2508,0,-18810,2090,2090,-5225,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2090,-2090,5225,0,0,-2090,-4180,2508,0,-18810,2090,2090,-5225,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2090,-2090,5225,0,0,-2090,-4180,2508,0,-18810,2090,2090,-5225,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2090,-2090,5225,0,0,-2090,-4180,2508,0,-18810,2090,2090,-5225,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2090,-2090,5225,0,0,-2090,-4180,2508,0,-18810,2090,2090,-5225,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2091,-2089,5225,0,0,-2090,-4180,2508,0,-18810,2091,2089,-5225,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2091,-2089,5224,0,0,-2090,-4180,2508,0,-18810,2091,2089,-5224,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2092,-2089,5224,0,0,-2090,-4180,2508,0,-18810,2092,2089,-5224,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2092,-2088,5224,0,0,-2090,-4180,2508,0,-18810,2092,2088,-5224,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2093,-2088,5224,0,0,-2090,-4180,2508,0,-18810,2093,2088,-5224,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2093,-2088,5223,0,0,-2090,-4180,2508,0,-18810,2093,2088,-5223,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2094,-2087,5223,0,0,-2090,-4180,2508,0,-18810,2094,2087,-5223,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2094,-2086,5223,0,0,-2090,-4180,2508,0,-18810,2094,2086,-5223,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2095,-2086,5222,0,0,-2090,-4180,2508,0,-18810,2095,2086,-5222,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2096,-2085,5222,0,0,-2090,-4180,2508,0,-18810,2096,2085,-5222,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2097,-2084,5222,0,0,-2090,-4180,2508,0,-18810,2097,2084,-5222,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2098,-2084,5221,0,0,-2090,-4180,2508,0,-18810,2098,2084,-5221,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2099,-2083,5221,0,0,-2090,-4180,2508,0,-18810,2099,2083,-5221,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2100,-2082,5220,0,0,-2090,-4180,2508,0,-18810,2100,2082,-5220,0,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2101,-2081,5220,0,0,-2090,-4180,2508,0,-18810,2101,2081,-5220,1,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2102,-2080,5219,0,0,-2090,-4180,2508,0,-18810,2102,2080,-5219,1,60,R,R,R
1,2,0,0,2090,4180,-2508,0,18810,-2103,-2079,5218,0,0,-2090,-4180,2508,0,-18810,2103,2079,-5218,1,60,R,R,R
